Date,Time,Open,High,Low,Close,Vol,OI
03/27/2019,17:00:00,5445.00000,5575.00000,5445.00000,5545.00000,4108,699
03/28/2019,17:00:00,5545.00000,5570.00000,5530.00000,5545.00000,4797,2410
03/29/2019,17:00:00,5545.00000,5645.00000,5540.00000,5615.00000,4797,2433
04/01/2019,17:00:00,5630.00000,5685.00000,5580.00000,5665.00000,1897,2550
04/02/2019,17:00:00,5675.00000,6635.00000,5670.00000,6315.00000,10442,2269
04/03/2019,17:00:00,6350.00000,6865.00000,6350.00000,6690.00000,16115,2605
04/04/2019,17:00:00,6750.00000,6815.00000,6320.00000,6380.00000,21775,2430
04/05/2019,17:00:00,6475.00000,6610.00000,6430.00000,6560.00000,9560,2589
04/08/2019,17:00:00,6705.00000,6910.00000,6670.00000,6750.00000,16170,2806
04/09/2019,17:00:00,6830.00000,6860.00000,6690.00000,6760.00000,8967,2736
04/10/2019,17:00:00,6760.00000,7020.00000,6700.00000,6955.00000,7838,2843
04/11/2019,17:00:00,6840.00000,6895.00000,6505.00000,6615.00000,7931,2714
04/12/2019,17:00:00,6570.00000,6665.00000,6440.00000,6605.00000,7931,2682
04/15/2019,17:00:00,6650.00000,6740.00000,6485.00000,6550.00000,10075,2529
04/16/2019,17:00:00,6570.00000,6775.00000,6565.00000,6740.00000,6800,2517
04/17/2019,17:00:00,6755.00000,6825.00000,6725.00000,6775.00000,6698,2496
04/18/2019,17:00:00,6770.00000,6865.00000,6745.00000,6835.00000,6451,2500
04/22/2019,17:00:00,6815.00000,6990.00000,6795.00000,6935.00000,9800,2283
04/23/2019,17:00:00,6940.00000,7205.00000,6915.00000,7130.00000,10603,1819
04/24/2019,17:00:00,7120.00000,7165.00000,6910.00000,6975.00000,11087,1231
04/25/2019,17:00:00,6980.00000,7060.00000,6920.00000,7030.00000,1238,2011
04/26/2019,17:00:00,6940.00000,6940.00000,6470.00000,6620.00000,8655,2269
04/29/2019,17:00:00,6635.00000,6725.00000,6610.00000,6680.00000,3421,2434
04/30/2019,17:00:00,6680.00000,6825.00000,6630.00000,6770.00000,4094,2495
05/01/2019,17:00:00,6790.00000,6890.00000,6790.00000,6840.00000,3557,2447
05/02/2019,17:00:00,6825.00000,6955.00000,6820.00000,6930.00000,13229,2692
05/03/2019,17:00:00,6930.00000,7340.00000,6895.00000,7210.00000,13229,2692
05/06/2019,17:00:00,7275.00000,7335.00000,7105.00000,7285.00000,7075,2652
05/07/2019,17:00:00,7240.00000,7525.00000,7225.00000,7385.00000,10086,2750
05/08/2019,17:00:00,7425.00000,7455.00000,7180.00000,7440.00000,7023,2740
05/09/2019,17:00:00,7445.00000,7660.00000,7390.00000,7605.00000,9795,2691
05/10/2019,17:00:00,7665.00000,7970.00000,7650.00000,7905.00000,9795,2691
05/13/2019,17:00:00,8690.00000,9570.00000,8410.00000,9490.00000,31433,2982
05/14/2019,17:00:00,9685.00000,9925.00000,9170.00000,9320.00000,26372,2654
05/15/2019,17:00:00,9355.00000,9840.00000,9355.00000,9765.00000,13408,2740
05/16/2019,17:00:00,9725.00000,9985.00000,9265.00000,9415.00000,15465,2739
05/17/2019,17:00:00,9480.00000,9530.00000,7860.00000,8720.00000,15465,2704
05/20/2019,17:00:00,9615.00000,9920.00000,9160.00000,9390.00000,15195,2805
05/21/2019,17:00:00,9605.00000,9680.00000,9380.00000,9590.00000,7778,2798
05/22/2019,17:00:00,9570.00000,9615.00000,9250.00000,9490.00000,10834,2710
05/23/2019,17:00:00,9225.00000,9435.00000,9025.00000,9350.00000,10992,2716
05/24/2019,17:00:00,9385.00000,9770.00000,9355.00000,9625.00000,12003,2717
05/28/2019,17:00:00,10200.00000,10575.00000,10090.00000,10245.00000,18551,2197
05/29/2019,17:00:00,10270.00000,10315.00000,9960.00000,10230.00000,11721,1312
05/30/2019,17:00:00,10195.00000,10655.00000,9895.00000,10155.00000,8559,3557
05/31/2019,17:00:00,9795.00000,10090.00000,9620.00000,10010.00000,8559,3557
06/03/2019,17:00:00,10205.00000,10340.00000,9860.00000,10115.00000,4641,3531
06/04/2019,17:00:00,10035.00000,10040.00000,8990.00000,9100.00000,11780,3394
06/05/2019,17:00:00,9000.00000,9445.00000,8910.00000,9310.00000,2851,3383
06/06/2019,17:00:00,9220.00000,9390.00000,8935.00000,9085.00000,4391,3139
06/07/2019,17:00:00,9240.00000,9650.00000,9215.00000,9485.00000,2925,3319
06/10/2019,17:00:00,9150.00000,9590.00000,8990.00000,9485.00000,3256,3171
06/11/2019,17:00:00,9455.00000,9560.00000,9195.00000,9395.00000,2537,3084
06/12/2019,17:00:00,9405.00000,9815.00000,9305.00000,9670.00000,3930,3240
06/13/2019,17:00:00,9655.00000,9805.00000,9545.00000,9760.00000,2079,3278
06/14/2019,17:00:00,9840.00000,9990.00000,9690.00000,9915.00000,2084,3164
06/17/2019,17:00:00,10540.00000,10970.00000,10530.00000,10855.00000,6926,3495
06/18/2019,17:00:00,10840.00000,11050.00000,10460.00000,10590.00000,6733,3263
06/19/2019,17:00:00,10495.00000,10730.00000,10460.00000,10685.00000,2222,3259
06/20/2019,17:00:00,10795.00000,11180.00000,10735.00000,11100.00000,5347,3516
06/21/2019,17:00:00,11090.00000,11535.00000,11035.00000,11455.00000,6905,3572
06/24/2019,17:00:00,12400.00000,12635.00000,12090.00000,12420.00000,9902,3096
06/25/2019,17:00:00,12510.00000,13000.00000,12485.00000,12855.00000,10348,2366
06/26/2019,17:00:00,12995.00000,15390.00000,12995.00000,15360.00000,21334,1739
06/27/2019,17:00:00,13965.00000,14785.00000,11785.00000,12310.00000,4871,3900
06/28/2019,17:00:00,12035.00000,13885.00000,12035.00000,13805.00000,9323,4177
07/01/2019,17:00:00,12720.00000,12720.00000,11365.00000,11590.00000,9774,4222
07/02/2019,17:00:00,11900.00000,12335.00000,11020.00000,12205.00000,6869,4268
07/03/2019,17:00:00,12105.00000,12980.00000,12070.00000,12585.00000,8761,4072
07/05/2019,17:00:00,12700.00000,13445.00000,12125.00000,12500.00000,8761,4072
07/08/2019,17:00:00,12845.00000,13740.00000,12715.00000,13660.00000,3934,4287
07/09/2019,17:00:00,13745.00000,14330.00000,13545.00000,13975.00000,6427,4406
07/10/2019,17:00:00,14040.00000,14695.00000,12975.00000,13485.00000,10622,4147
07/11/2019,17:00:00,13345.00000,13600.00000,12260.00000,12945.00000,3357,4003
07/12/2019,17:00:00,12620.00000,13220.00000,12410.00000,12945.00000,3357,4003
07/15/2019,17:00:00,12160.00000,12255.00000,11130.00000,12125.00000,7597,3972
07/16/2019,17:00:00,12055.00000,12370.00000,10675.00000,10945.00000,8513,3853
07/17/2019,17:00:00,10910.00000,11240.00000,10310.00000,11010.00000,8039,3861
07/18/2019,17:00:00,11040.00000,12040.00000,10560.00000,11765.00000,4699,3565
07/19/2019,17:00:00,11850.00000,12060.00000,11345.00000,11675.00000,4699,3565
07/22/2019,17:00:00,11845.00000,11935.00000,11285.00000,11360.00000,5223,3153
07/23/2019,17:00:00,11505.00000,11585.00000,11075.00000,11365.00000,3685,2563
07/24/2019,17:00:00,11370.00000,11370.00000,10700.00000,10855.00000,5616,1748
07/25/2019,17:00:00,11010.00000,11430.00000,10980.00000,11030.00000,2071,2030
07/26/2019,17:00:00,11050.00000,11140.00000,10825.00000,11105.00000,2604,2536
07/29/2019,17:00:00,10660.00000,10935.00000,10280.00000,10615.00000,3073,2535
07/30/2019,17:00:00,10650.00000,11015.00000,10555.00000,10820.00000,2380,2766
07/31/2019,17:00:00,10810.00000,11380.00000,10770.00000,11200.00000,2198,2929
08/01/2019,17:00:00,11245.00000,11750.00000,11100.00000,11535.00000,2699,3042
08/02/2019,17:00:00,11680.00000,11955.00000,11575.00000,11685.00000,2699,3036
08/05/2019,17:00:00,12155.00000,13215.00000,12155.00000,12995.00000,4071,3128
08/06/2019,17:00:00,13010.00000,13590.00000,12785.00000,12915.00000,3814,3025
08/07/2019,17:00:00,12685.00000,13415.00000,12410.00000,12970.00000,5017,3087
08/08/2019,17:00:00,13160.00000,13290.00000,12685.00000,12775.00000,2431,3019
08/09/2019,17:00:00,12940.00000,13320.00000,12880.00000,13030.00000,3517,3184
08/12/2019,17:00:00,12760.00000,12780.00000,12425.00000,12645.00000,1834,3212
08/13/2019,17:00:00,12590.00000,12655.00000,11885.00000,12030.00000,4145,3065
08/14/2019,17:00:00,12015.00000,12040.00000,11155.00000,11245.00000,6021,2966
08/15/2019,17:00:00,11325.00000,11525.00000,10585.00000,11215.00000,7407,2790
08/16/2019,17:00:00,11485.00000,11675.00000,10850.00000,11600.00000,5247,2742
08/19/2019,17:00:00,11530.00000,11975.00000,11390.00000,11830.00000,2653,2765
08/20/2019,17:00:00,11850.00000,12100.00000,11675.00000,11860.00000,2558,2772
08/21/2019,17:00:00,11900.00000,11975.00000,10935.00000,11200.00000,5034,2542
08/22/2019,17:00:00,11125.00000,11340.00000,10850.00000,11270.00000,3956,2479
08/23/2019,17:00:00,11290.00000,11620.00000,11135.00000,11545.00000,3319,2576
08/26/2019,17:00:00,11115.00000,11815.00000,11055.00000,11415.00000,4193,2294
08/27/2019,17:00:00,11390.00000,11495.00000,11115.00000,11250.00000,3663,1736
08/28/2019,17:00:00,11235.00000,11405.00000,10555.00000,10730.00000,5694,1025
08/29/2019,17:00:00,10800.00000,10815.00000,10385.00000,10555.00000,1611,2914
08/30/2019,17:00:00,10575.00000,10765.00000,10405.00000,10635.00000,2856,3114
09/03/2019,17:00:00,10780.00000,11910.00000,10780.00000,11785.00000,7222,3768
09/04/2019,17:00:00,11825.00000,11950.00000,11455.00000,11820.00000,3701,3682
09/05/2019,17:00:00,11775.00000,11795.00000,11515.00000,11610.00000,6764,3613
09/06/2019,17:00:00,11620.00000,12115.00000,11215.00000,11445.00000,6764,3612
09/09/2019,17:00:00,11475.00000,11605.00000,11100.00000,11355.00000,3966,3477
09/10/2019,17:00:00,11345.00000,11440.00000,10930.00000,11045.00000,3400,3294
09/11/2019,17:00:00,11130.00000,11330.00000,10885.00000,11110.00000,3528,3197
09/12/2019,17:00:00,11145.00000,11455.00000,11070.00000,11395.00000,3099,3513
09/13/2019,17:00:00,11465.00000,11545.00000,11190.00000,11250.00000,2876,3310
09/16/2019,17:00:00,11320.00000,11415.00000,11090.00000,11120.00000,2313,3232
09/17/2019,17:00:00,11290.00000,11390.00000,11170.00000,11290.00000,1583,3182
09/18/2019,17:00:00,11235.00000,11295.00000,11105.00000,11190.00000,1581,3236
09/19/2019,17:00:00,11300.00000,11435.00000,10590.00000,11140.00000,4344,3015
09/20/2019,17:00:00,11140.00000,11340.00000,11080.00000,11165.00000,2400,3014
09/23/2019,17:00:00,11110.00000,11110.00000,10675.00000,10790.00000,4645,2338
09/24/2019,17:00:00,10755.00000,10765.00000,8980.00000,9365.00000,10527,1909
09/25/2019,17:00:00,9655.00000,9770.00000,9190.00000,9335.00000,5824,1172
09/26/2019,17:00:00,9570.00000,9610.00000,8695.00000,9110.00000,3497,2012
09/27/2019,17:00:00,9060.00000,9110.00000,8840.00000,8965.00000,3497,2012
09/30/2019,17:00:00,9020.00000,9345.00000,8640.00000,9265.00000,4976,2142
10/01/2019,17:00:00,9290.00000,9490.00000,9165.00000,9255.00000,3539,2142
10/02/2019,17:00:00,9260.00000,9330.00000,9115.00000,9200.00000,1861,2147
10/03/2019,17:00:00,9215.00000,9365.00000,9005.00000,9090.00000,1994,2180
10/04/2019,17:00:00,9095.00000,9240.00000,8950.00000,9155.00000,1994,2180
10/07/2019,17:00:00,8830.00000,9280.00000,8675.00000,9185.00000,5782,2144
10/08/2019,17:00:00,9190.00000,9295.00000,9025.00000,9100.00000,2275,2126
10/09/2019,17:00:00,9115.00000,9710.00000,9055.00000,9575.00000,4716,2560
10/10/2019,17:00:00,9535.00000,9600.00000,9375.00000,9525.00000,4134,2205
10/11/2019,17:00:00,9525.00000,9780.00000,9215.00000,9285.00000,4134,2205
10/14/2019,17:00:00,9185.00000,9365.00000,9150.00000,9285.00000,1774,2184
10/15/2019,17:00:00,9270.00000,9365.00000,9015.00000,9100.00000,2752,2206
10/16/2019,17:00:00,9080.00000,9125.00000,8830.00000,8880.00000,3685,2472
10/17/2019,17:00:00,8905.00000,9080.00000,8865.00000,8990.00000,2582,1955
10/18/2019,17:00:00,8995.00000,9060.00000,8735.00000,8890.00000,3414,1850
10/21/2019,17:00:00,9185.00000,9310.00000,9090.00000,9135.00000,3642,1567
10/22/2019,17:00:00,9160.00000,9260.00000,8995.00000,9095.00000,2446,1321
10/23/2019,17:00:00,9010.00000,9040.00000,8175.00000,8405.00000,5767,1442
10/24/2019,17:00:00,8345.00000,8435.00000,8275.00000,8400.00000,8600,1711
10/25/2019,17:00:00,8345.00000,9785.00000,8295.00000,9615.00000,8600,1711
10/28/2019,17:00:00,10600.00000,10950.00000,10230.00000,10430.00000,6474,1707
10/29/2019,17:00:00,10485.00000,10555.00000,10055.00000,10215.00000,3035,1835
10/30/2019,17:00:00,10440.00000,10465.00000,9960.00000,10170.00000,3553,1964
10/31/2019,17:00:00,10125.00000,10410.00000,9900.00000,10205.00000,2641,1912
11/01/2019,17:00:00,10130.00000,10260.00000,10020.00000,10135.00000,2641,1912
11/04/2019,17:00:00,10170.00000,10690.00000,10070.00000,10465.00000,3453,2294
11/05/2019,17:00:00,10380.00000,10480.00000,9260.00000,10320.00000,2875,2084
11/06/2019,17:00:00,10305.00000,10415.00000,10225.00000,10260.00000,1366,2026
11/07/2019,17:00:00,10325.00000,10360.00000,10025.00000,10120.00000,3323,2001
11/08/2019,17:00:00,10160.00000,10205.00000,9580.00000,9745.00000,5487,1801
11/11/2019,17:00:00,10000.00000,10035.00000,9485.00000,9650.00000,3623,1698
11/12/2019,17:00:00,9635.00000,9815.00000,9455.00000,9735.00000,3545,1666
11/13/2019,17:00:00,9715.00000,9780.00000,9630.00000,9685.00000,2121,1684
11/14/2019,17:00:00,9705.00000,9730.00000,9490.00000,9575.00000,2337,1742
11/15/2019,17:00:00,9580.00000,9720.00000,9255.00000,9405.00000,4095,1562
11/18/2019,17:00:00,9450.00000,9465.00000,8905.00000,9105.00000,4004,1648
11/19/2019,17:00:00,9100.00000,9115.00000,8905.00000,9010.00000,3007,1556
11/20/2019,17:00:00,9045.00000,9175.00000,8945.00000,9010.00000,3885,1543
11/21/2019,17:00:00,9010.00000,9040.00000,8260.00000,8480.00000,5630,1506
11/22/2019,17:00:00,8520.00000,8635.00000,7675.00000,8230.00000,9941,1367
11/25/2019,17:00:00,7950.00000,8275.00000,7410.00000,8065.00000,10022,1332
11/26/2019,17:00:00,8105.00000,8245.00000,7915.00000,8015.00000,5897,1181
11/27/2019,17:00:00,8050.00000,8600.00000,7735.00000,8470.00000,8583,852
11/29/2019,17:00:00,8385.00000,8775.00000,8210.00000,8645.00000,4898,2414
12/02/2019,17:00:00,8310.00000,8400.00000,8040.00000,8180.00000,4334,2558
12/03/2019,17:00:00,8215.00000,8290.00000,8105.00000,8185.00000,1711,2536
12/04/2019,17:00:00,8180.00000,8810.00000,7930.00000,8065.00000,8673,2563
12/05/2019,17:00:00,8100.00000,8370.00000,8025.00000,8265.00000,3514,2495
12/06/2019,17:00:00,8280.00000,8500.00000,8180.00000,8305.00000,3514,2495
12/09/2019,17:00:00,8415.00000,8550.00000,8135.00000,8165.00000,3527,2606
12/10/2019,17:00:00,8190.00000,8255.00000,8010.00000,8060.00000,3362,2699
12/11/2019,17:00:00,8095.00000,8135.00000,7975.00000,8020.00000,2979,2636
12/12/2019,17:00:00,8055.00000,8215.00000,7915.00000,8110.00000,3653,2496
12/13/2019,17:00:00,8060.00000,8180.00000,8045.00000,8110.00000,3653,2496
12/16/2019,17:00:00,7965.00000,7990.00000,7635.00000,7705.00000,7720,2524
12/17/2019,17:00:00,7725.00000,7785.00000,7405.00000,7425.00000,5979,2833
12/18/2019,17:00:00,7420.00000,8080.00000,7265.00000,7980.00000,11821,2113
12/19/2019,17:00:00,8125.00000,8285.00000,7900.00000,8010.00000,4596,2048
12/20/2019,17:00:00,8005.00000,8080.00000,7930.00000,8075.00000,2478,1977
12/23/2019,17:00:00,8265.00000,8560.00000,8135.00000,8255.00000,1466,1071
12/24/2019,17:00:00,8175.00000,8275.00000,8060.00000,8080.00000,3521,1405
12/26/2019,17:00:00,8070.00000,8295.00000,8020.00000,8105.00000,4441,1985
12/27/2019,17:00:00,8050.00000,8120.00000,7885.00000,8070.00000,4441,1985
12/30/2019,17:00:00,8250.00000,8285.00000,8050.00000,8090.00000,3115,2140
12/31/2019,17:00:00,8100.00000,8155.00000,7965.00000,8015.00000,2953,2214
01/02/2020,17:00:00,8030.00000,8030.00000,7705.00000,7745.00000,4754,2643
01/03/2020,17:00:00,7765.00000,8305.00000,7665.00000,8190.00000,8657,2655
01/06/2020,17:00:00,8240.00000,8490.00000,8190.00000,8420.00000,6104,2996
01/07/2020,17:00:00,8530.00000,9105.00000,8530.00000,9085.00000,11526,3885
01/08/2020,17:00:00,8970.00000,9400.00000,8720.00000,8915.00000,16332,3578
01/09/2020,17:00:00,8925.00000,8975.00000,8605.00000,8690.00000,10399,3400
01/10/2020,17:00:00,8660.00000,9025.00000,8505.00000,8940.00000,13111,3622
01/13/2020,17:00:00,9040.00000,9105.00000,8905.00000,9005.00000,3206,3407
01/14/2020,17:00:00,8970.00000,9760.00000,8955.00000,9555.00000,13502,3683
01/15/2020,17:00:00,9615.00000,9800.00000,9440.00000,9685.00000,7019,3471
01/16/2020,17:00:00,9730.00000,9760.00000,9420.00000,9595.00000,5818,3264
01/17/2020,17:00:00,9570.00000,9890.00000,9525.00000,9730.00000,6895,3344
01/21/2020,17:00:00,9525.00000,9630.00000,9320.00000,9555.00000,7456,3156
01/22/2020,17:00:00,9580.00000,9670.00000,9405.00000,9485.00000,4717,3003
01/23/2020,17:00:00,9470.00000,9510.00000,9095.00000,9175.00000,9837,2257
01/24/2020,17:00:00,9215.00000,9345.00000,9040.00000,9300.00000,9837,2257
01/27/2020,17:00:00,9400.00000,9825.00000,9380.00000,9800.00000,13131,2563
01/28/2020,17:00:00,9740.00000,10020.00000,9700.00000,9865.00000,15878,2095
01/29/2020,17:00:00,9980.00000,10295.00000,9945.00000,10215.00000,1328,1778
01/30/2020,17:00:00,10180.00000,10420.00000,10015.00000,10420.00000,2737,2470
01/31/2020,17:00:00,10405.00000,10435.00000,10025.00000,10130.00000,9428,2632
02/03/2020,17:00:00,10185.00000,10480.00000,9960.00000,10100.00000,8918,2660
02/04/2020,17:00:00,10045.00000,10130.00000,9820.00000,9945.00000,8189,2858
02/05/2020,17:00:00,9935.00000,10635.00000,9915.00000,10520.00000,14307,3619
02/06/2020,17:00:00,10490.00000,10700.00000,10375.00000,10585.00000,12014,3650
02/07/2020,17:00:00,10495.00000,10720.00000,10430.00000,10535.00000,8523,3538
02/10/2020,17:00:00,10890.00000,11050.00000,10200.00000,10625.00000,6779,3485
02/11/2020,17:00:00,10620.00000,11260.00000,10480.00000,11095.00000,15832,4123
02/12/2020,17:00:00,11015.00000,11310.00000,11005.00000,11215.00000,13010,3945
02/13/2020,17:00:00,11195.00000,11360.00000,10850.00000,10995.00000,8771,4180
02/14/2020,17:00:00,10995.00000,11325.00000,10900.00000,11185.00000,8771,4180
02/18/2020,17:00:00,10390.00000,11055.00000,10330.00000,10940.00000,20878,4060
02/19/2020,17:00:00,10970.00000,11235.00000,9935.00000,10915.00000,9019,4023
02/20/2020,17:00:00,10425.00000,10425.00000,10095.00000,10305.00000,3918,3672
02/21/2020,17:00:00,10340.00000,10520.00000,10290.00000,10430.00000,2125,3665
02/24/2020,17:00:00,10625.00000,10765.00000,10170.00000,10290.00000,7379,2475
02/25/2020,17:00:00,10330.00000,10385.00000,9930.00000,10010.00000,4061,1887
02/26/2020,17:00:00,10085.00000,10105.00000,9280.00000,9460.00000,2011,3579
02/27/2020,17:00:00,9375.00000,9630.00000,9150.00000,9520.00000,3889,3902
02/28/2020,17:00:00,9430.00000,9540.00000,9055.00000,9275.00000,3889,3901
03/02/2020,17:00:00,9220.00000,9605.00000,9115.00000,9550.00000,2157,3932
03/03/2020,17:00:00,9565.00000,9570.00000,9315.00000,9345.00000,2956,3848
03/04/2020,17:00:00,9405.00000,9485.00000,9275.00000,9335.00000,1842,3788
03/05/2020,17:00:00,9380.00000,9825.00000,9370.00000,9770.00000,1827,3731
03/06/2020,17:00:00,9715.00000,9825.00000,9635.00000,9740.00000,1827,3731
03/09/2020,17:00:00,8840.00000,8855.00000,8215.00000,8425.00000,9510,3666
03/10/2020,17:00:00,8410.00000,8750.00000,8330.00000,8570.00000,5067,3175
03/11/2020,17:00:00,8565.00000,8600.00000,8185.00000,8430.00000,3910,3078
03/12/2020,17:00:00,8415.00000,8575.00000,6170.00000,6585.00000,16034,3200
03/13/2020,17:00:00,6350.00000,6510.00000,4785.00000,5905.00000,15531,3366
03/16/2020,17:00:00,6425.00000,6425.00000,4965.00000,5505.00000,14879,3098
03/17/2020,17:00:00,5550.00000,6100.00000,5410.00000,5955.00000,6875,2877
03/18/2020,17:00:00,6015.00000,6050.00000,5565.00000,5915.00000,8746,2635
03/19/2020,17:00:00,5955.00000,6985.00000,5850.00000,6815.00000,8961,2399
03/20/2020,17:00:00,6850.00000,7525.00000,6240.00000,6785.00000,6787,1791
03/23/2020,17:00:00,6635.00000,7225.00000,6260.00000,6875.00000,8329,1535
03/24/2020,17:00:00,7025.00000,7460.00000,6970.00000,7300.00000,7837,1399
03/25/2020,17:00:00,7315.00000,7570.00000,7040.00000,7205.00000,5175,1054
03/26/2020,17:00:00,7165.00000,7390.00000,7105.00000,7240.00000,1505,2225
03/27/2020,17:00:00,7305.00000,7460.00000,7160.00000,7225.00000,2372,2428
03/30/2020,17:00:00,6590.00000,7080.00000,6380.00000,6925.00000,4341,2509
03/31/2020,17:00:00,7050.00000,7205.00000,6885.00000,7020.00000,2305,2576
04/01/2020,17:00:00,7000.00000,7010.00000,6700.00000,6755.00000,2656,2906
04/02/2020,17:00:00,6945.00000,7890.00000,6925.00000,7410.00000,9591,3550
04/03/2020,17:00:00,7435.00000,7645.00000,7170.00000,7345.00000,3943,3419
04/06/2020,17:00:00,7365.00000,7920.00000,7330.00000,7875.00000,10939,3564
04/07/2020,17:00:00,7895.00000,8060.00000,7650.00000,7875.00000,7749,3609
04/08/2020,17:00:00,7740.00000,8020.00000,7705.00000,7880.00000,3066,3132
04/09/2020,17:00:00,7880.00000,7960.00000,7635.00000,7835.00000,2793,3052
04/13/2020,17:00:00,7705.00000,7705.00000,7100.00000,7355.00000,5395,3148
04/14/2020,17:00:00,7400.00000,7555.00000,7330.00000,7495.00000,2232,3339
04/15/2020,17:00:00,7440.00000,7495.00000,7230.00000,7285.00000,2144,3293
04/16/2020,17:00:00,7280.00000,7750.00000,7010.00000,7650.00000,1863,3600
04/17/2020,17:00:00,7650.00000,7780.00000,7555.00000,7625.00000,1863,3600
04/20/2020,17:00:00,7745.00000,7800.00000,7310.00000,7340.00000,4302,3445
04/21/2020,17:00:00,7420.00000,7505.00000,7325.00000,7435.00000,2879,3071
04/22/2020,17:00:00,7465.00000,7740.00000,7375.00000,7660.00000,3504,2699
04/23/2020,17:00:00,7655.00000,8375.00000,7590.00000,8130.00000,4094,3155
04/24/2020,17:00:00,8195.00000,8215.00000,7970.00000,8100.00000,2367,3594
04/27/2020,17:00:00,8170.00000,8410.00000,8150.00000,8285.00000,2872,3783
04/28/2020,17:00:00,8350.00000,8380.00000,8240.00000,8285.00000,1762,3953
04/29/2020,17:00:00,8305.00000,9570.00000,8285.00000,9330.00000,9729,4496
04/30/2020,17:00:00,9445.00000,10065.00000,8985.00000,9435.00000,5127,5231
05/01/2020,17:00:00,9355.00000,9650.00000,9160.00000,9345.00000,5127,5225
05/04/2020,17:00:00,9470.00000,9565.00000,9105.00000,9440.00000,3992,5063
05/05/2020,17:00:00,9560.00000,9730.00000,9340.00000,9490.00000,4675,5084
05/06/2020,17:00:00,9540.00000,10020.00000,9485.00000,9845.00000,6330,5777
05/07/2020,17:00:00,9875.00000,10620.00000,9610.00000,10515.00000,6747,6261
05/08/2020,17:00:00,10515.00000,10725.00000,10325.00000,10535.00000,6747,6234
05/11/2020,17:00:00,9325.00000,9780.00000,8725.00000,9300.00000,19225,5633
05/12/2020,17:00:00,9185.00000,9555.00000,9065.00000,9375.00000,6912,6322
05/13/2020,17:00:00,9350.00000,9935.00000,9335.00000,9775.00000,5001,6873
05/14/2020,17:00:00,9905.00000,10575.00000,9860.00000,10230.00000,8874,6981
05/15/2020,17:00:00,10360.00000,10435.00000,9675.00000,9900.00000,7857,6671
05/18/2020,17:00:00,10300.00000,10540.00000,10020.00000,10250.00000,7691,6689
05/19/2020,17:00:00,10250.00000,10460.00000,10010.00000,10185.00000,6700,6668
05/20/2020,17:00:00,10260.00000,10400.00000,9835.00000,10075.00000,6276,6364
05/21/2020,17:00:00,10090.00000,10115.00000,9320.00000,9580.00000,8797,5236
05/22/2020,17:00:00,9690.00000,9790.00000,9450.00000,9680.00000,4564,4694
05/26/2020,17:00:00,9555.00000,9570.00000,9135.00000,9290.00000,8287,3473
05/27/2020,17:00:00,9355.00000,9770.00000,9315.00000,9675.00000,5653,2551
05/28/2020,17:00:00,9570.00000,10070.00000,9555.00000,9985.00000,3729,6869
05/29/2020,17:00:00,9960.00000,10145.00000,9825.00000,9895.00000,3864,6995
06/01/2020,17:00:00,9955.00000,10200.00000,9890.00000,10075.00000,3656,7233
06/02/2020,17:00:00,10170.00000,10990.00000,9760.00000,10005.00000,14048,7115
06/03/2020,17:00:00,10005.00000,10155.00000,9890.00000,10080.00000,3179,7202
06/04/2020,17:00:00,10090.00000,10410.00000,9960.00000,10320.00000,4508,7617
06/05/2020,17:00:00,10290.00000,10375.00000,10100.00000,10225.00000,4508,7617
06/08/2020,17:00:00,10235.00000,10325.00000,10145.00000,10205.00000,3757,7699
06/09/2020,17:00:00,10055.00000,10410.00000,10045.00000,10230.00000,4291,7599
06/10/2020,17:00:00,10330.00000,10555.00000,10145.00000,10360.00000,7010,8025
06/11/2020,17:00:00,10370.00000,10485.00000,9515.00000,9725.00000,10869,6831
06/12/2020,17:00:00,9805.00000,10035.00000,9690.00000,9890.00000,3848,6664
06/15/2020,17:00:00,9795.00000,9950.00000,9355.00000,9865.00000,5850,6321
06/16/2020,17:00:00,9900.00000,10055.00000,9840.00000,9955.00000,3436,6334
06/17/2020,17:00:00,9965.00000,10025.00000,9680.00000,9750.00000,3206,5843
06/18/2020,17:00:00,9850.00000,9940.00000,9745.00000,9835.00000,2135,5853
06/19/2020,17:00:00,9810.00000,9890.00000,9670.00000,9740.00000,3481,5821
06/22/2020,17:00:00,9775.00000,10125.00000,9705.00000,10010.00000,5062,5708
06/23/2020,17:00:00,10150.00000,10180.00000,10025.00000,10085.00000,3811,4605
06/24/2020,17:00:00,10090.00000,10110.00000,9605.00000,9710.00000,8255,4605
06/25/2020,17:00:00,9680.00000,9725.00000,9425.00000,9675.00000,4195,4958
06/26/2020,17:00:00,9775.00000,9775.00000,9405.00000,9555.00000,4195,4958
06/29/2020,17:00:00,9510.00000,9575.00000,9385.00000,9535.00000,2742,5032
06/30/2020,17:00:00,9590.00000,9630.00000,9435.00000,9520.00000,2856,5081
07/01/2020,17:00:00,9535.00000,9725.00000,9475.00000,9660.00000,4789,5473
07/02/2020,17:00:00,9615.00000,9670.00000,9285.00000,9395.00000,6562,5209
07/06/2020,17:00:00,9500.00000,9770.00000,9395.00000,9690.00000,6890,5320
07/07/2020,17:00:00,9685.00000,9790.00000,9585.00000,9625.00000,2975,5166
07/08/2020,17:00:00,9645.00000,9905.00000,9620.00000,9845.00000,5163,5835
07/09/2020,17:00:00,9840.00000,9880.00000,9525.00000,9590.00000,5931,5136
